Date of analysis,Country,Total country population,Level 1,Area,Current from,Current to,Population analyzed current,Phase 3+ number current,Phase 3+ percentage current,Phase 1 number current,Phase 1 percentage current,Phase 2 number current,Phase 2 percentage current,Phase 3 number current,Phase 3 percentage current,Phase 4 number current,Phase 4 percentage current,Phase 5 number current,Phase 5 percentage current,First projection from,First projection to,Population analyzed first projection,Phase 3+ number first projection,Phase 3+ percentage first projection,Phase 1 number first projection,Phase 1 percentage first projection,Phase 2 number first projection,Phase 2 percentage first projection,Phase 3 number first projection,Phase 3 percentage first projection,Phase 4 number first projection,Phase 4 percentage first projection,Phase 5 number first projection,Phase 5 percentage first projection,Second projection from,Second projection to,Population analyzed second projection,Phase 3+ number second projection,Phase 3+ percentage second projection,Phase 1 number second projection,Phase 1 percentage second projection,Phase 2 number second projection,Phase 2 percentage second projection,Phase 3 number second projection,Phase 3 percentage second projection,Phase 4 number second projection,Phase 4 percentage second projection,Phase 5 number second projection,Phase 5 percentage second projection
Sep 2025,NGA,242431832,Cross River,Obudu,2025-10-01,2025-12-31,298764,26889,0.09,170295,0.57,101580,0.34,26889,0.09,0,0,0,0,2026-06-01,2026-08-31,298764,32864,0.11,161333,0.54,104567,0.35,32864,0.11,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Cross River,Odukpani,2025-10-01,2025-12-31,356918,35692,0.1,207012,0.58,114214,0.32,35692,0.1,0,0,0,0,2026-06-01,2026-08-31,356918,42830,0.12,192735,0.54,121352,0.34,42830,0.12,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Cross River,Ogoja,2025-10-01,2025-12-31,317485,28574,0.09,180966,0.57,107945,0.34,28574,0.09,0,0,0,0,2026-06-01,2026-08-31,317485,34923,0.11,171442,0.54,111120,0.35,34923,0.11,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Cross River,Yakurr,2025-10-01,2025-12-31,363186,43582,0.12,199752,0.55,119851,0.33,43582,0.12,0,0,0,0,2026-06-01,2026-08-31,363186,50846,0.14,177961,0.49,134379,0.37,50846,0.14,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Cross River,Yala,2025-10-01,2025-12-31,391472,35232,0.09,223139,0.57,133100,0.34,35232,0.09,0,0,0,0,2026-06-01,2026-08-31,391472,43062,0.11,211395,0.54,137015,0.35,43062,0.11,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Imo,Aboh-mbaise,2025-10-01,2025-12-31,48087,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-01,2026-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Imo,Ahiazu-mbaise,2025-10-01,2025-12-31,48087,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-01,2026-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Imo,Ehime-mbano,2025-10-01,2025-12-31,48087,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-01,2026-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Imo,Ezinihitte,2025-10-01,2025-12-31,48087,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-01,2026-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Imo,Ideato north,2025-10-01,2025-12-31,48087,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-01,2026-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Imo,Ideato south,2025-10-01,2025-12-31,48087,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-01,2026-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Imo,Ihitte/uboma,2025-10-01,2025-12-31,48087,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-01,2026-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Imo,Ikeduru,2025-10-01,2025-12-31,48087,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-01,2026-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Imo,Isiala mbano,2025-10-01,2025-12-31,48087,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-01,2026-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Imo,Isu,2025-10-01,2025-12-31,48087,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-01,2026-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Imo,Mbaitoli,2025-10-01,2025-12-31,48087,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-01,2026-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Imo,Ngor-okpala,2025-10-01,2025-12-31,48087,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-01,2026-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Imo,Njaba,2025-10-01,2025-12-31,48087,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-01,2026-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Imo,Nkwerre,2025-10-01,2025-12-31,48087,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-01,2026-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Imo,Nwangele,2025-10-01,2025-12-31,48087,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-01,2026-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Imo,Obowo,2025-10-01,2025-12-31,48087,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-01,2026-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Imo,Oguta,2025-10-01,2025-12-31,48087,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-01,2026-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Imo,Ohaji/egbema,2025-10-01,2025-12-31,48087,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-01,2026-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Imo,Okigwe,2025-10-01,2025-12-31,48087,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-01,2026-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Imo,Orlu,2025-10-01,2025-12-31,48087,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-01,2026-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Imo,Orsu,2025-10-01,2025-12-31,48087,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-01,2026-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Imo,Oru east,2025-10-01,2025-12-31,48087,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-01,2026-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Imo,Oru west,2025-10-01,2025-12-31,48087,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-01,2026-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Imo,Owerri-municipal,2025-10-01,2025-12-31,48087,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-01,2026-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Imo,Owerri north,2025-10-01,2025-12-31,48087,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-01,2026-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Imo,Owerri west,2025-10-01,2025-12-31,48087,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-01,2026-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Imo,Unuimo,2025-10-01,2025-12-31,48087,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-01,2026-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Rivers,Abua/odual,2025-10-01,2025-12-31,626883,37613,0.06,357323,0.57,231947,0.37,37613,0.06,0,0,0,0,2026-06-01,2026-08-31,626883,56419,0.09,307172,0.49,263291,0.42,56419,0.09,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Rivers,Ahoada east,2025-10-01,2025-12-31,317920,19075,0.06,181214,0.57,117630,0.37,19075,0.06,0,0,0,0,2026-06-01,2026-08-31,317920,28613,0.09,155781,0.49,133526,0.42,28613,0.09,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Rivers,Ahoada west,2025-10-01,2025-12-31,459043,27543,0.06,261655,0.57,169846,0.37,27543,0.06,0,0,0,0,2026-06-01,2026-08-31,459043,41314,0.09,224931,0.49,192798,0.42,41314,0.09,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Rivers,Akuku toru,2025-10-01,2025-12-31,128240,7694,0.06,73097,0.57,47449,0.37,7694,0.06,0,0,0,0,2026-06-01,2026-08-31,128240,11542,0.09,62838,0.49,53861,0.42,11542,0.09,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Rivers,Andoni,2025-10-01,2025-12-31,425668,46824,0.11,187294,0.44,191551,0.45,46824,0.11,0,0,0,0,2026-06-01,2026-08-31,425668,63850,0.15,157497,0.37,204321,0.48,63850,0.15,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Rivers,Asari-toru,2025-10-01,2025-12-31,408490,24509,0.06,232839,0.57,151141,0.37,24509,0.06,0,0,0,0,2026-06-01,2026-08-31,408490,36764,0.09,200160,0.49,171566,0.42,36764,0.09,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Rivers,Bonny,2025-10-01,2025-12-31,299587,17975,0.06,170765,0.57,110847,0.37,17975,0.06,0,0,0,0,2026-06-01,2026-08-31,299587,26963,0.09,146798,0.49,125827,0.42,26963,0.09,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Rivers,Degema,2025-10-01,2025-12-31,130976,7859,0.06,74656,0.57,48461,0.37,7859,0.06,0,0,0,0,2026-06-01,2026-08-31,130976,11788,0.09,64178,0.49,55010,0.42,11788,0.09,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Rivers,Eleme,2025-10-01,2025-12-31,903389,99373,0.11,397491,0.44,406525,0.45,99373,0.11,0,0,0,0,2026-06-01,2026-08-31,903389,135508,0.15,334254,0.37,433627,0.48,135508,0.15,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Rivers,Emohua,2025-10-01,2025-12-31,359453,28756,0.08,176132,0.49,154565,0.43,28756,0.08,0,0,0,0,2026-06-01,2026-08-31,359453,39540,0.11,143781,0.4,176132,0.49,39540,0.11,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Rivers,Etche,2025-10-01,2025-12-31,440622,35250,0.08,215905,0.49,189467,0.43,35250,0.08,0,0,0,0,2026-06-01,2026-08-31,440622,48468,0.11,176249,0.4,215905,0.49,48468,0.11,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Rivers,Gokana,2025-10-01,2025-12-31,457432,50318,0.11,201270,0.44,205844,0.45,50318,0.11,0,0,0,0,2026-06-01,2026-08-31,457432,68615,0.15,169250,0.37,219567,0.48,68615,0.15,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Rivers,Ikwerre,2025-10-01,2025-12-31,338672,27094,0.08,165949,0.49,145629,0.43,27094,0.08,0,0,0,0,2026-06-01,2026-08-31,338672,37254,0.11,135469,0.4,165949,0.49,37254,0.11,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Rivers,Khana,2025-10-01,2025-12-31,567698,62447,0.11,249787,0.44,255464,0.45,62447,0.11,0,0,0,0,2026-06-01,2026-08-31,567698,85155,0.15,210048,0.37,272495,0.48,85155,0.15,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Rivers,Obia/akpor,2025-10-01,2025-12-31,808178,64654,0.08,396007,0.49,347517,0.43,64654,0.08,0,0,0,0,2026-06-01,2026-08-31,808178,88900,0.11,323271,0.4,396007,0.49,88900,0.11,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Rivers,Ogba/egbema/ndoni,2025-10-01,2025-12-31,401205,24072,0.06,228687,0.57,148446,0.37,24072,0.06,0,0,0,0,2026-06-01,2026-08-31,401205,36108,0.09,196590,0.49,168506,0.42,36108,0.09,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Rivers,Ogu/bolo,2025-10-01,2025-12-31,142306,11384,0.08,69730,0.49,61191,0.43,11384,0.08,0,0,0,0,2026-06-01,2026-08-31,142306,15654,0.11,56922,0.4,69730,0.49,15654,0.11,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Rivers,Okrika,2025-10-01,2025-12-31,393807,31505,0.08,192965,0.49,169337,0.43,31505,0.08,0,0,0,0,2026-06-01,2026-08-31,393807,43319,0.11,157523,0.4,192965,0.49,43319,0.11,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Rivers,Omumma,2025-10-01,2025-12-31,186143,14891,0.08,91210,0.49,80042,0.43,14891,0.08,0,0,0,0,2026-06-01,2026-08-31,186143,20476,0.11,74457,0.4,91210,0.49,20476,0.11,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Rivers,Opobo/nkoro,2025-10-01,2025-12-31,324111,35652,0.11,142609,0.44,145850,0.45,35652,0.11,0,0,0,0,2026-06-01,2026-08-31,324111,48617,0.15,119921,0.37,155573,0.48,48617,0.15,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Rivers,Oyigbo,2025-10-01,2025-12-31,274912,30240,0.11,120961,0.44,123710,0.45,30240,0.11,0,0,0,0,2026-06-01,2026-08-31,274912,41237,0.15,101717,0.37,131958,0.48,41237,0.15,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Rivers,Port-harcourt,2025-10-01,2025-12-31,938459,75077,0.08,459845,0.49,403537,0.43,75077,0.08,0,0,0,0,2026-06-01,2026-08-31,938459,103231,0.11,375384,0.4,459845,0.49,103231,0.11,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Rivers,Tai,2025-10-01,2025-12-31,266565,29322,0.11,117289,0.44,119954,0.45,29322,0.11,0,0,0,0,2026-06-01,2026-08-31,266565,39985,0.15,98629,0.37,127951,0.48,39985,0.15,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Kogi,Adavi,2025-10-01,2025-12-31,320388,44854,0.14,173010,0.54,102524,0.32,44854,0.14,0,0,0,0,2026-06-01,2026-08-31,320388,51262,0.16,147378,0.46,121747,0.38,51262,0.16,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Kogi,Ajaokuta,2025-10-01,2025-12-31,180628,25288,0.14,97539,0.54,57801,0.32,25288,0.14,0,0,0,0,2026-06-01,2026-08-31,180628,28900,0.16,83089,0.46,68639,0.38,28900,0.16,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Kogi,Ankpa,2025-10-01,2025-12-31,392617,70671,0.18,164899,0.42,157047,0.4,70671,0.18,0,0,0,0,2026-06-01,2026-08-31,392617,86376,0.22,113859,0.29,192382,0.49,86376,0.22,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Kogi,Bassa,2025-10-01,2025-12-31,206088,37096,0.18,86557,0.42,82435,0.4,37096,0.18,0,0,0,0,2026-06-01,2026-08-31,206088,45339,0.22,59766,0.29,100983,0.49,45339,0.22,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Kogi,Dekina,2025-10-01,2025-12-31,384968,69294,0.18,161687,0.42,153987,0.4,69294,0.18,0,0,0,0,2026-06-01,2026-08-31,384968,84693,0.22,111641,0.29,188634,0.49,84693,0.22,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Kogi,Ibaji,2025-10-01,2025-12-31,188168,33870,0.18,79031,0.42,75267,0.4,33870,0.18,0,0,0,0,2026-06-01,2026-08-31,188168,41397,0.22,54569,0.29,92202,0.49,41397,0.22,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Kogi,Idah,2025-10-01,2025-12-31,117687,21184,0.18,49429,0.42,47075,0.4,21184,0.18,0,0,0,0,2026-06-01,2026-08-31,117687,25891,0.22,34129,0.29,57667,0.49,25891,0.22,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Kogi,Igalamela-odolu,2025-10-01,2025-12-31,188168,33870,0.18,79031,0.42,75267,0.4,33870,0.18,0,0,0,0,2026-06-01,2026-08-31,188168,41397,0.22,54569,0.29,92202,0.49,41397,0.22,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Kogi,Ijumu,2025-10-01,2025-12-31,174946,26242,0.15,87473,0.5,61231,0.35,26242,0.15,0,0,0,0,2026-06-01,2026-08-31,174946,31490,0.18,69978,0.4,73477,0.42,31490,0.18,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Kogi,Kabba/bunu,2025-10-01,2025-12-31,213300,31995,0.15,106650,0.5,74655,0.35,31995,0.15,0,0,0,0,2026-06-01,2026-08-31,213300,38394,0.18,85320,0.4,89586,0.42,38394,0.18,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Kogi,Kogi,2025-10-01,2025-12-31,169810,25472,0.15,84905,0.5,59434,0.35,25472,0.15,0,0,0,0,2026-06-01,2026-08-31,169810,30566,0.18,67924,0.4,71320,0.42,30566,0.18,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Kogi,Lokoja,2025-10-01,2025-12-31,290010,43502,0.15,145005,0.5,101504,0.35,43502,0.15,0,0,0,0,2026-06-01,2026-08-31,290010,52202,0.18,116004,0.4,121804,0.42,52202,0.18,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Kogi,Mopa-muro,2025-10-01,2025-12-31,97362,14604,0.15,48681,0.5,34077,0.35,14604,0.15,0,0,0,0,2026-06-01,2026-08-31,97362,17525,0.18,38945,0.4,40892,0.42,17525,0.18,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Kogi,Ofu,2025-10-01,2025-12-31,282470,50845,0.18,118637,0.42,112988,0.4,50845,0.18,0,0,0,0,2026-06-01,2026-08-31,282470,62143,0.22,81916,0.29,138410,0.49,62143,0.22,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Kogi,Ogori/magongo,2025-10-01,2025-12-31,58679,8215,0.14,31687,0.54,18777,0.32,8215,0.14,0,0,0,0,2026-06-01,2026-08-31,58679,9389,0.16,26992,0.46,22298,0.38,9389,0.16,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Kogi,Okehi,2025-10-01,2025-12-31,329785,46170,0.14,178084,0.54,105531,0.32,46170,0.14,0,0,0,0,2026-06-01,2026-08-31,329785,52766,0.16,151701,0.46,125318,0.38,52766,0.16,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Kogi,Okene,2025-10-01,2025-12-31,480254,67236,0.14,259337,0.54,153681,0.32,67236,0.14,0,0,0,0,2026-06-01,2026-08-31,480254,76841,0.16,220917,0.46,182497,0.38,76841,0.16,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Kogi,Olamabolo,2025-10-01,2025-12-31,233734,42072,0.18,98168,0.42,93494,0.4,42072,0.18,0,0,0,0,2026-06-01,2026-08-31,233734,51421,0.22,67783,0.29,114530,0.49,51421,0.22,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Kogi,Omala,2025-10-01,2025-12-31,216906,39043,0.18,91101,0.42,86762,0.4,39043,0.18,0,0,0,0,2026-06-01,2026-08-31,216906,47719,0.22,62903,0.29,106284,0.49,47719,0.22,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Kogi,Yagba east,2025-10-01,2025-12-31,217780,32667,0.15,108890,0.5,76223,0.35,32667,0.15,0,0,0,0,2026-06-01,2026-08-31,217780,39200,0.18,87112,0.4,91468,0.42,39200,0.18,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Kogi,Yagba west,2025-10-01,2025-12-31,206416,30962,0.15,103208,0.5,72246,0.35,30962,0.15,0,0,0,0,2026-06-01,2026-08-31,206416,37155,0.18,82566,0.4,86695,0.42,37155,0.18,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Benue,Ado,2025-10-01,2025-12-31,335534,50330,0.15,117437,0.35,167767,0.5,50330,0.15,0,0,0,0,2026-06-01,2026-08-31,335534,57041,0.17,90594,0.27,187899,0.56,57041,0.17,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Benue,Agatu,2025-10-01,2025-12-31,210353,31553,0.15,73624,0.35,105177,0.5,31553,0.15,0,0,0,0,2026-06-01,2026-08-31,210353,35760,0.17,56795,0.27,117798,0.56,35760,0.17,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Benue,Apa,2025-10-01,2025-12-31,176112,26417,0.15,61639,0.35,88056,0.5,26417,0.15,0,0,0,0,2026-06-01,2026-08-31,176112,29939,0.17,47550,0.27,98623,0.56,29939,0.17,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Benue,Buruku,2025-10-01,2025-12-31,375251,82555,0.22,112575,0.3,180120,0.48,82555,0.22,0,0,0,0,2026-06-01,2026-08-31,375251,90060,0.24,90060,0.24,195131,0.52,90060,0.24,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Benue,Benue IDPs,2025-10-01,2025-12-31,48087,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-01,2026-08-31,543814,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Benue,Benue Refugees,2025-10-01,2025-12-31,48087,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-01,2026-08-31,12725,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Benue,Gboko,2025-10-01,2025-12-31,657506,144651,0.22,197252,0.3,315603,0.48,144651,0.22,0,0,0,0,2026-06-01,2026-08-31,657506,157801,0.24,157801,0.24,341903,0.52,157801,0.24,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Benue,Guma,2025-10-01,2025-12-31,353322,77731,0.22,105997,0.3,169595,0.48,77731,0.22,0,0,0,0,2026-06-01,2026-08-31,353322,84797,0.24,84797,0.24,183727,0.52,84797,0.24,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Benue,Gwer east,2025-10-01,2025-12-31,306912,67521,0.22,92074,0.3,147318,0.48,67521,0.22,0,0,0,0,2026-06-01,2026-08-31,306912,73659,0.24,73659,0.24,159594,0.52,73659,0.24,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Benue,Gwer west,2025-10-01,2025-12-31,222574,48966,0.22,66772,0.3,106836,0.48,48966,0.22,0,0,0,0,2026-06-01,2026-08-31,222574,53418,0.24,53418,0.24,115738,0.52,53418,0.24,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Benue,Katsina-ala,2025-10-01,2025-12-31,410292,69750,0.17,151808,0.37,188734,0.46,69750,0.17,0,0,0,0,2026-06-01,2026-08-31,410292,90264,0.22,114882,0.28,205146,0.5,90264,0.22,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Benue,Konshisha,2025-10-01,2025-12-31,412149,70065,0.17,152495,0.37,189589,0.46,70065,0.17,0,0,0,0,2026-06-01,2026-08-31,412149,90673,0.22,115402,0.28,206074,0.5,90673,0.22,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Benue,Kwande,2025-10-01,2025-12-31,452456,76918,0.17,167409,0.37,208130,0.46,76918,0.17,0,0,0,0,2026-06-01,2026-08-31,452456,99540,0.22,126688,0.28,226228,0.5,99540,0.22,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Benue,Logo,2025-10-01,2025-12-31,308568,52457,0.17,114170,0.37,141941,0.46,52457,0.17,0,0,0,0,2026-06-01,2026-08-31,308568,67885,0.22,86399,0.28,154284,0.5,67885,0.22,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Benue,Makurdi,2025-10-01,2025-12-31,546598,120252,0.22,163979,0.3,262367,0.48,120252,0.22,0,0,0,0,2026-06-01,2026-08-31,546598,131184,0.24,131184,0.24,284231,0.52,131184,0.24,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Benue,Obi,2025-10-01,2025-12-31,179618,26943,0.15,62866,0.35,89809,0.5,26943,0.15,0,0,0,0,2026-06-01,2026-08-31,179618,30535,0.17,48497,0.27,100586,0.56,30535,0.17,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Benue,Ogbadibo,2025-10-01,2025-12-31,238360,35754,0.15,83426,0.35,119180,0.5,35754,0.15,0,0,0,0,2026-06-01,2026-08-31,238360,40521,0.17,64357,0.27,133482,0.56,40521,0.17,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Benue,Ohimini,2025-10-01,2025-12-31,128631,19295,0.15,45021,0.35,64316,0.5,19295,0.15,0,0,0,0,2026-06-01,2026-08-31,128631,21867,0.17,34730,0.27,72033,0.56,21867,0.17,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Benue,Oju,2025-10-01,2025-12-31,306605,45991,0.15,107312,0.35,153303,0.5,45991,0.15,0,0,0,0,2026-06-01,2026-08-31,306605,52123,0.17,82783,0.27,171699,0.56,52123,0.17,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Benue,Okpokwu,2025-10-01,2025-12-31,319533,47930,0.15,111837,0.35,159767,0.5,47930,0.15,0,0,0,0,2026-06-01,2026-08-31,319533,54321,0.17,86274,0.27,178938,0.56,54321,0.17,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Benue,Oturkpo,2025-10-01,2025-12-31,484791,72719,0.15,169677,0.35,242396,0.5,72719,0.15,0,0,0,0,2026-06-01,2026-08-31,484791,82414,0.17,130894,0.27,271483,0.56,82414,0.17,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Benue,Tarka,2025-10-01,2025-12-31,144266,31739,0.22,43280,0.3,69248,0.48,31739,0.22,0,0,0,0,2026-06-01,2026-08-31,144266,34624,0.24,34624,0.24,75018,0.52,34624,0.24,0,0,0,0,,,,,,,,,,,,,,,
Sep 2025,NGA,242431832,Benue,Ukum,2025-10-01,2025-12-31,394846,67124,0.17,146093,0.37,181629,0.46,67124,0.17,0,0,0,0,2026-06-01,2026-08-31,394846,86866,0.22,110557,0.28,197423,0.5,86866,0.22,0,0,0,0,,,,,,,,,,,,,,,
